N_effort,Enquiry,Interface,File,Input,AFP,Added,Duration,PDR_AFP,Output,Effort
-0.1885066956485153,-0.5279406146239749,-0.2852599292446399,-0.4343253746527557,-0.3007057539379787,-0.3599416468921516,-0.4262367575633825,-0.9154658798187136,0.9368211526468708,-0.1701007440238097,2445
-0.571991831771765,-0.5849113913471388,-0.2852599292446399,-0.4010015918986794,-0.3233464392783017,-0.4308227723706558,-0.4298555299714063,-0.3704839548826426,-0.344857696390385,-0.4505770441148733,237
-0.0802135508961025,0.4500577191236711,2.4220320644217224,0.3654454114450745,0.5246501389228858,0.6607465599983094,1.0550474147876816,0.0382524888194108,-0.7169580074012011,0.8703758530882005,3711
-0.1892144939802304,-0.5849113913471388,-0.2264057554692841,-0.4343253746527557,-0.2019100360892967,-0.2181793959351431,-0.1065785281879492,1.4007073011595887,-0.0223707601810109,0.3818042335747348,2941
-0.2615514834815152,-0.4424844495392291,0.0090109396321386,-0.2010588953742219,-0.2533661391354853,-0.2796097046831801,-0.2428856222235113,0.3107434512874463,0.0768559894218732,-0.2424817246924713,2430
-0.1736429306824978,-0.5279406146239749,-0.2852599292446399,-0.3010302436364507,-0.1339879800683278,-0.2588179078761522,-0.2103166705512974,0.1744979700534286,0.0107048230199504,-0.2289102908170973,2532
3.132766196091494,4.143663076675461,-0.2852599292446399,4.607086901999638,1.9160231652918245,3.851342288204047,4.309530067070394,0.8557253762235175,-0.4936978207947114,5.267520428709392,26408
-0.3933435328468698,-0.1671256953772705,-0.2852599292446399,-0.3533961879642848,-0.2533661391354853,-0.3268637883355163,-0.428649272502065,-0.9154658798187136,-0.2456309467875005,-0.3646246295708377,1244
-0.5097055785808349,-0.4234941906315079,-0.2264057554692841,-0.0011161988497643,-0.2965892656942837,-0.283390031375367,-0.1922228085111785,-0.3704839548826426,-0.7252269032014415,-0.2198626682335145,562
0.4108569316478447,0.0607574115153848,-0.1086974079185727,-0.4343253746527557,-0.2513078950136377,-0.3391498500851237,-0.2802796037730903,0.1744979700534286,1.1600813392533604,-0.5139104021999523,3303
-0.5060250272559162,-0.5849113913471388,0.2679693042437037,-0.2201010569479797,-0.1998517919674491,-0.2767744596640399,-0.3791927162590734,0.4469889325214641,-0.7583024864024029,-0.4415294215312906,499
-0.3113804860342594,0.5165236253006956,-0.2852599292446399,0.6605989158383213,0.248845426595315,0.3611556696424982,0.6919639165159631,-0.3704839548826426,-0.7748402780028836,0.8432329853374524,2078
-0.2088912876019106,-0.2715721193697376,-0.2852599292446399,-0.3295934859970875,-0.2389584302825524,-0.3419850951042639,-0.4105554104619461,-0.7792203985846959,0.5647208416360546,-0.4731961005738301,2326
-0.217526427248835,0.2601551300464583,-0.1675515816939284,-0.2153405165545402,0.1397584881373953,-0.0093163461918173,-0.227204275122075,-0.3704839548826426,-0.5019667165949517,0.0153755189396355,2741
-0.0007985780776665,-0.4899600968085323,-0.2852599292446399,-0.3200724052102085,1.1297739107460634,0.2175032553393962,-0.3731614289123672,-0.5067294361166603,-0.5681178829968746,-0.4551008554066647,3546
-0.5857231194070383,-0.5849113913471388,-0.2852599292446399,-0.4343253746527557,-0.3439288804967771,-0.4364932624089362,-0.4346805598487713,-0.7792203985846959,-0.5102356123951921,-0.3872436860297945,140
-0.406791701149457,-0.5564260029855569,-0.2852599292446399,-0.4343253746527557,-0.3254046834001493,-0.3911293421026934,-0.3466237645868595,-0.0979929924146069,0.6143342164374965,-0.2379579134006799,1404
-0.4471362060572186,-0.5849113913471388,0.209115130468348,-0.4343253746527557,-0.218375989064077,-0.3656121369304319,-0.4009053507072161,0.4469889325214641,-0.2042864677862988,-0.5139104021999523,929
-0.5307979688659453,-0.4424844495392291,-0.2852599292446399,-0.3533961879642848,-0.1319297359464802,-0.2021130074933488,-0.0510906845982514,-0.5067294361166603,-0.8161847570040853,0.3139470641978646,528
-0.0749758432414107,0.3076307773157615,-0.2852599292446399,0.5320643252154558,-0.1216385153372425,0.0946426378433222,0.1973983540860475,0.8557253762235175,-0.4440844459932692,0.0244231415232182,3748
0.0881008923857519,-0.1956110837388525,-0.2852599292446399,0.5320643252154558,1.549655711602962,0.897962059933037,1.1551667847430058,1.2644618199255708,-0.69215132000048,0.1827565367359154,4900
-0.3432314109614396,-0.5564260029855569,-0.2028640859591418,-0.4343253746527557,-0.3377541481312345,-0.3684473819495721,-0.3044047531599155,0.4469889325214641,0.6060653206372564,-0.057005461729026,1853
-0.1352802611035385,-0.5279406146239749,-0.2264057554692841,-0.2010588953742219,-0.1175220270935474,-0.2484220094726383,-0.1994603533272261,0.5832344137554819,0.093393781022354,-0.4008151199051685,2890
-0.4532232717099686,-0.499455226262393,-0.1086974079185727,-0.0677637643579168,0.0018561319736099,-0.1567490871871061,-0.0547094570062752,0.3107434512874463,-0.69215132000048,-0.3058150827775502,1076
-0.1984158722925269,-0.4045039317237866,-0.1675515816939284,-0.1534534914398272,-0.3315794157656919,-0.3665572186034787,-0.3164673278533281,-0.6429749173506781,1.0195101106492743,-0.4958151570327869,2387
-0.3350209503135443,-0.0721744008386641,-0.2028640859591418,0.084573528232146,0.0244968173139329,-0.0669663282476674,-0.0510906845982514,-0.3704839548826426,-0.6590757367995186,-0.3329579505282983,1586
-0.4355283134170907,-0.5469308735316962,-0.2264057554692841,-0.3676778091446032,-0.3007057539379787,-0.3930195054487869,-0.4045241231152399,-0.6429749173506781,0.184351634824998,-0.4189103650723339,997
-0.5755308234303407,-0.4709698379008111,-0.2852599292446399,-0.4343253746527557,-0.2204342331859246,-0.3467105034694975,-0.4202054702166762,-0.5067294361166603,-0.8244536528043257,-0.2967674601939675,212
-0.4246282191086779,-0.5564260029855569,0.0678651134074943,-0.0344399816038406,-0.195735303723754,-0.2588179078761522,-0.2754545738957253,0.4469889325214641,-0.4771600291942307,-0.3193865166529243,1278
0.3938697716866819,1.5325024768637845,-0.2852599292446399,1.465130242329591,0.9424736956579368,1.0841431495232414,1.5363441450548432,0.4469889325214641,-0.6177312577983168,1.2368045677232995,7060
-0.5061665869222592,-0.129145177561828,-0.2852599292446399,-0.4010015918986794,0.0347880379231706,-0.2002228441472553,-0.4262367575633825,0.0382524888194108,-0.7583024864024029,-0.4641484779902474,702
-0.4777130939873116,0.1272233176924093,-0.2852599292446399,0.1131367705927828,0.0718364321164264,-0.027272897979705,0.1177853611095245,0.9919708574575352,-0.8079158612038451,-0.2153388569417232,903
0.5483113676669202,-0.1671256953772705,-0.1675515816939284,-0.4343253746527557,-0.2862980450850459,-0.2540924995109186,-0.3249111301387168,-0.0979929924146069,1.590063920865859,0.0198993302314269,6765
0.55906990230899,-0.5184454851701144,1.1507819108740394,-0.0677637643579168,-0.1236967594590901,0.0105303689421638,0.1021040140080882,1.4007073011595887,0.391074029831007,0.0832326883165057,8227
-0.5486344868251662,-0.5849113913471388,-0.2852599292446399,-0.3676778091446032,-0.2327836979170098,-0.3249736249894228,-0.4214117276860175,-0.6429749173506781,-0.7831091738031238,-0.2198626682335145,334
-0.016087022042713,1.333104758332711,-0.049843234143217,0.6939226985923975,-0.0084350886356277,0.2222286637046298,0.3156115860814908,0.0382524888194108,-0.4936978207947114,-0.5139104021999523,4164
0.3632928837565889,-0.4709698379008111,-0.2852599292446399,-0.2581853800954954,-0.2883562892068935,-0.2370810293960775,-0.1114035580653143,0.8557253762235175,1.4246860048610517,0.3546613658239867,6844
-0.3704108668993001,-0.4139990611776472,0.3621359822842728,-0.1391718702595088,-0.263657359744723,-0.2342457843769374,-0.1403537373295045,0.1744979700534286,-0.4027399669920674,-0.1972436117745578,1661
0.253442582674403,1.485026829594481,-0.2852599292446399,1.669833479247488,1.1194826901368256,1.3185234044388288,1.9295840800600927,0.1744979700534286,-0.7086891116009608,2.150614448665152,6068
0.3172859921951064,-0.5849113913471388,0.1502609566929923,-0.1058480875054325,0.0430210144105608,-0.1851015373785078,-0.0450593972515451,0.7194798949894997,0.7466365492413424,-0.3827198747380032,6063
-0.5114042945769511,-0.0057084946616396,-0.2852599292446399,-0.1201297086857509,-0.0887066093876818,-0.150133515475779,-0.0462656547208864,0.5832344137554819,-0.8079158612038451,-0.1927198004827665,665
-0.528533014204457,-0.1101549186541067,-0.2852599292446399,-0.0344399816038406,-0.0845901211439868,-0.2106187425507693,-0.1126098155346555,-0.3704839548826426,-0.7996469654036047,-0.4822437231574128,544
-0.4791286906507419,-0.0816695302925248,0.0678651134074943,-0.0011161988497643,-0.2327836979170098,-0.204948252512489,-0.1089910431266318,-0.3704839548826426,-0.7004202158007203,-0.3239103279447156,893
-0.5557124701423174,-0.4709698379008111,-0.1675515816939284,-0.4343253746527557,-0.3439288804967771,-0.4298776906976091,-0.3996990932378748,-0.8473431392017048,-0.0637152391822127,-0.4822437231574128,352
-0.132165948443992,-0.5184454851701144,2.6927612637883587,2.331548593935574,0.3826312945154053,0.8459825679154672,1.301123938533298,-0.0979929924146069,-0.7748402780028836,0.5944233642889282,3344
-0.5366019151860093,-0.4045039317237866,-0.2852599292446399,-0.3010302436364507,-0.2513078950136377,-0.3675023002765254,-0.3212923577306931,-1.0517113610527316,-0.6342690493987975,-0.4912913457409955,404
0.2058785347831472,-0.5849113913471388,1.4215111102406757,-0.1201297086857509,-0.3377541481312345,-0.1869917007246012,-0.0559157144756164,-0.0979929924146069,0.6639475912389389,-0.0615292730208173,5732
3.123847937111884,0.7823872500087936,0.4209901560596286,0.5987118907236083,0.271486111935638,0.5407211875213755,0.7160890659027882,1.1282163386915531,0.8127877156432654,0.5446614400792233,22920
0.999178904969449,1.2096680754325224,-0.2852599292446399,0.3464032498713166,0.3373499238347594,0.2241188270507233,0.2046358989020951,0.0382524888194108,0.1016626768225944,-0.4596246666984561,9409
-0.5651969677872999,-0.5849113913471388,-0.2852599292446399,-0.3533961879642848,-0.3233464392783017,-0.4223170373132353,-0.3755739438510497,-0.6429749173506781,-0.3862021753915867,-0.4143865537805425,285
-0.3849915125326315,-0.3570282844544834,-0.2852599292446399,-0.4010015918986794,-0.195735303723754,-0.3391498500851237,-0.4298555299714063,-0.7792203985846959,-0.138135301384376,-0.432481798947708,1293
1.5412108673968845,0.8013775089165149,-0.1086974079185727,1.5793832117721385,0.1685739058432609,0.7193416237272063,0.8861713690799056,0.4469889325214641,0.0355115104206714,0.6713281562493811,15165
-0.0449651939766898,0.0512622820615241,-0.2028640859591418,-0.0058767392432038,-0.119580271215395,-0.0943736967660223,0.0369661106636603,1.1282163386915531,-0.2704376341882217,0.0198993302314269,3287
-0.4753065796594802,-0.5849113913471388,-0.2264057554692841,-0.4343253746527557,-0.3439288804967771,-0.3911293421026934,-0.4117616679312874,-0.7792203985846959,-0.1050597181834145,-0.2198626682335145,764
-0.2313992745504513,0.0607574115153848,-0.2852599292446399,-0.2105799761611008,-0.2986475098161312,-0.317412971605049,-0.396080320829851,-0.7792203985846959,0.2256961138261997,-0.5139104021999523,2194
-0.2619761624805443,-0.5849113913471388,0.1502609566929923,0.4987405424613795,-0.2451331626480951,-0.0206573262683779,0.0996914990694057,-0.6429749173506781,-0.6177312577983168,0.2189470270702462,2014
-0.4645480450174105,-0.499455226262393,-0.2852599292446399,-0.3200724052102085,-0.2842398009631984,-0.4005801588331607,-0.3598925967496134,-0.6429749173506781,0.1099315726228347,-0.5139104021999523,827
-0.2505098295067594,-0.4045039317237866,-0.2852599292446399,-0.3010302436364507,-0.1628033977741934,-0.2465318461265448,-0.3237048726693756,0.1744979700534286,-0.0554463433819724,-0.1972436117745578,2508
-0.5770879797601138,-0.3190477666390408,-0.2852599292446399,-0.4343253746527557,-0.1875023272363639,-0.3514359118347311,-0.4226179851553587,-0.9835886204357226,-0.8327225486045662,-0.4641484779902474,201
-0.5258433805439395,-0.5564260029855569,-0.2852599292446399,-0.3010302436364507,-0.263657359744723,-0.2814998680292735,-0.4346805598487713,0.8557253762235175,-0.7252269032014415,-0.0072435375193211,563
-0.5145186072364977,-0.5279406146239749,-0.2852599292446399,-0.4343253746527557,-0.2369001861607049,-0.4081408122175345,-0.3647176266269784,0.3107434512874463,-0.1712108845853374,-0.5139104021999523,534
-0.4283087704335965,-0.5849113913471388,-0.2852599292446399,-0.3200724052102085,-0.3192299510346066,-0.3797883620261328,-0.4202054702166762,-0.6429749173506781,0.0355115104206714,-0.3148627053611329,1039
6.779909439753143,-0.5564260029855569,4.858594858721449,1.874536716165385,0.1068265821878346,1.5651897211040235,1.7377891424348333,-0.2342384736486248,0.6970231744399001,2.458233616506964,43303
-0.1620350380423699,-0.499455226262393,0.0090109396321386,-0.1724956530135851,0.028613305557628,0.0313221657491917,0.0840101519679693,-0.0979929924146069,-0.4771600291942307,0.2098994044866635,3133
-0.3125129633650036,-0.4329893200853685,-0.2852599292446399,-0.3057907840298901,-0.2924727774505886,-0.3533260751808245,-0.3888427760138035,-0.7792203985846959,0.3414606550295648,-0.3601008182790464,1801
-0.1553817337242478,-0.3380380255467621,-0.2852599292446399,0.1988264976746932,-0.168978130139736,-0.2106187425507693,-0.2452981371621939,-0.3704839548826426,-0.1464041971846163,-0.4370056102394993,2639
-0.2714606601255269,-0.4139990611776472,0.0678651134074943,0.0988551494124644,-0.0104933327574752,-0.1302868003417978,-0.0221405053340612,-0.6429749173506781,-0.4110088627923078,-0.4053389311969599,2360
-0.1954431192993234,-0.5849113913471388,1.2567194236696797,-0.3533961879642848,-0.1628033977741934,-0.2436966011074046,-0.1439725097375283,-0.5067294361166603,-0.0637152391822127,-0.4912913457409955,2520
-0.3524327892737361,-0.5469308735316962,-0.2028640859591418,-0.2915091628495717,-0.1628033977741934,-0.2975662564710679,-0.2308230475300988,-0.5067294361166603,-0.1133286139836548,-0.3329579505282983,1788
-0.4302906057623988,-0.0816695302925248,0.0796359481625654,-0.0820453855382352,-0.1216385153372425,-0.1548589238410126,-0.0450593972515451,0.5832344137554819,-0.6590757367995186,-0.2560531585678454,1238
-0.5429721001714453,-0.4234941906315079,0.0678651134074943,-0.4010015918986794,-0.313055218669064,-0.3760080353339459,-0.4057303805845811,-0.6429749173506781,-0.5598489871966342,-0.3872436860297945,442
-0.0758252012394688,0.9438044507244244,-0.0851557384084304,0.1988264976746932,-0.1113472947280048,0.3696614046999187,0.5641006247657898,-0.5067294361166603,-0.6590757367995186,1.3137093596837528,3368
-0.5657632064526721,-0.100659789200246,-0.2852599292446399,-0.2343826781282981,-0.1772111066271262,-0.2522023361648252,-0.1644788867163296,-0.7792203985846959,-0.8657981318055274,-0.2877198376103848,281
-0.4883300689630384,-0.3950088022699259,-0.2852599292446399,-0.4343253746527557,-0.0866483652658343,-0.3183580532780958,-0.4274430150327237,-0.7792203985846959,-0.5929245703975957,-0.4958151570327869,687
-0.5743983460995964,-0.3000575077313195,-0.2852599292446399,-0.2391432185217376,-0.2204342331859246,-0.3079621548745818,-0.2308230475300988,-0.9154658798187136,-0.8575292360052872,-0.342005573111881,220
1.336657149531216,-0.5849113913471388,0.209115130468348,0.6891621581989581,0.366165341540625,0.2997253608944611,0.719707838310812,0.4469889325214641,0.2008894264254786,0.9970425692583584,11388
0.9759631196891932,-0.0057084946616396,0.0678651134074943,-0.0963270067185536,-0.2142595008203819,-0.2030580891663955,-0.1391474798601632,0.7194798949894997,1.978702023477156,-0.4234341763641253,9720
-0.5850153210753232,-0.5849113913471388,-0.1086974079185727,-0.386719970718361,-0.3274629275219968,-0.4289326090245624,-0.396080320829851,-0.9154658798187136,-0.6094623619980764,-0.4822437231574128,145
-0.5857231194070383,-0.4899600968085323,-0.2852599292446399,-0.4010015918986794,-0.3027639980598263,-0.399635077160114,-0.3562738243415896,-0.7792203985846959,-0.7913780696033643,-0.3872436860297945,140
-0.4264684947711372,-0.1386403070156886,-0.2852599292446399,-0.2010588953742219,-0.2451331626480951,-0.1983326808011619,-0.3333549324241057,1.4007073011595887,-0.5929245703975957,-0.0162911601029038,1265
0.2885493799274727,0.0512622820615241,-0.2852599292446399,-0.1772561934070245,-0.1833858389926688,-0.1558040055140594,-0.2187604728366862,0.5832344137554819,0.3745362382305263,-0.0615292730208173,5242
-0.2104484439316838,-0.4139990611776472,-0.049843234143217,-0.4010015918986794,-0.2369001861607049,-0.3051269098554416,-0.301992238221233,0.3107434512874463,0.4324185088322087,-0.2605769698596367,2791
-0.4789871309843988,0.0987379293308274,-0.2852599292446399,-0.3676778091446032,-0.2451331626480951,-0.3230834616433294,-0.2609794842636302,-0.7792203985846959,-0.551580091396394,-0.4686722892820388,742
-0.5058834675895733,-0.4709698379008111,-0.2852599292446399,-0.4343253746527557,-0.2698320921102656,-0.3911293421026934,-0.4346805598487713,-0.5067294361166603,-0.3117821131894235,-0.4053389311969599,584
-0.4791286906507419,-0.3570282844544834,-0.1086974079185727,-0.2343826781282981,-0.2574826273791804,-0.2285752943386571,-0.0703908041077115,-0.2342384736486248,-0.6756135283999993,0.2958518190306992,893
0.3562149004394378,0.6019797903854414,-0.2852599292446399,-0.3391145667839664,0.0862441409693592,-0.0764171449781346,-0.311642297975963,-0.2342384736486248,0.1760827390247576,-0.3510531956954637,5639
0.3380952631475308,-0.1956110837388525,-0.2852599292446399,-0.3391145667839664,-0.2718903362321132,-0.3675023002765254,-0.4009053507072161,-0.5067294361166603,3.6986323499271503,-0.5139104021999523,5533
-0.5356109975216081,-0.5564260029855569,-0.2852599292446399,-0.3153118648167691,-0.2533661391354853,-0.3816785253722262,-0.4165866978086525,-0.7792203985846959,-0.5681178829968746,-0.4686722892820388,410
-0.4348205150853756,-0.2146013426465737,-0.2852599292446399,-0.2962697032430112,-0.2821815568413509,-0.2881154397406006,-0.4346805598487713,-0.5067294361166603,-0.5185045081954325,-0.2470055359842626,1001
-0.2442812041876664,1.3046193699711288,-0.2852599292446399,0.3987691941991508,0.6028634155530924,0.3148466676632087,0.39160580664999,0.3107434512874463,-0.7169580074012011,-0.0705768956044,2552
0.6316900111429609,0.6589505671086053,-0.2852599292446399,-0.0915664663251141,-0.1051725623624622,0.0549492075753598,-0.3393862197708119,0.3107434512874463,0.3497295508298051,0.5084709497448926,8740
-0.5775126587591429,-0.5849113913471388,-0.2852599292446399,-0.4343253746527557,-0.146337444799413,-0.3608867285651983,-0.4093491529926049,-0.0979929924146069,-0.8161847570040853,-0.4731961005738301,198
-0.205210736276992,-0.4519795789930898,-0.2852599292446399,-0.3629172687511637,-0.3192299510346066,-0.4081408122175345,-0.4238242426247,-1.0517113610527316,2.557524729493981,-0.4686722892820388,2347
-0.4662467610135267,-0.5849113913471388,-0.2028640859591418,-0.2867486224561323,-0.2883562892068935,-0.4015252405062074,-0.3514487944642245,-0.0979929924146069,0.118200468423075,-0.4958151570327869,817
-0.5630735727921546,-0.5849113913471388,-0.2852599292446399,-0.4343253746527557,-0.3439288804967771,-0.3571064018730114,-0.4346805598487713,-1.0517113610527316,-0.7831091738031238,-0.0389102165618606,249
0.4932446574594842,-0.4424844495392291,0.4209901560596286,-0.4343253746527557,-0.2883562892068935,-0.0480646947867329,0.0912476967840169,0.8557253762235175,0.4985696752341316,0.9970425692583584,7762
-0.4731831846643349,-0.5279406146239749,0.1855734609582057,-0.253424839702056,-0.2204342331859246,-0.2909506847597408,-0.2079041556126149,-0.6429749173506781,-0.6177312577983168,-0.3148627053611329,776
1.2531369463888324,1.627453771402391,-0.2852599292446399,0.5844302695432899,1.5743546410651326,1.1559693566747924,1.8572086318996175,1.6731982636276244,-0.3365888005901445,1.8429952808233403,13130
-0.3379937033067478,-0.3475331550006227,-0.2852599292446399,-0.2867486224561323,-0.2430749185262475,-0.3391498500851237,-0.2899296635278204,-0.9154658798187136,0.0851248852221137,-0.446053232823082,1644
1.3094776935933556,-0.3000575077313195,0.0914067829176366,-0.1962983549807824,-0.3007057539379787,-0.2956760931249744,-0.2658045141409952,-0.0979929924146069,5.4516382595781065,-0.4822437231574128,13528
-0.5003626406021954,-0.4424844495392291,-0.2852599292446399,-0.3343540263905269,-0.2862980450850459,-0.3939645871218336,-0.3876365185444623,-0.5067294361166603,-0.2456309467875005,-0.4958151570327869,617
-0.2670723104688932,-0.0436890124770822,-0.1086974079185727,0.1321789321665407,-0.0166680651230178,-0.1019343501503961,0.0224910210315652,-0.2342384736486248,-0.4523533417935096,-0.3827198747380032,2391
-0.5198978745575326,1.5989683830408088,-0.2852599292446399,-0.4343253746527557,-0.3192299510346066,-0.2162892325890497,-0.4033178656458986,-0.5067294361166603,-0.7831091738031238,-0.4415294215312906,605
-0.2697619441294106,-0.2146013426465737,0.0090109396321386,-0.3200724052102085,-0.2760068244758082,-0.338204768412077,-0.2887234060584792,-0.6429749173506781,0.3497295508298051,-0.5139104021999523,2064
-0.2444227638540094,0.1177281882385486,1.5392194577913867,-0.0344399816038406,0.3743983180280151,0.3488696078928908,0.597875833907345,0.4469889325214641,-0.7252269032014415,0.3637089884075694,2551
-0.321006543345585,-0.4899600968085323,-0.2852599292446399,-0.2486642993086165,-0.2286672096733147,-0.3400949317581704,-0.4045241231152399,-0.2342384736486248,0.1099315726228347,-0.4505770441148733,1668
-0.3483275589497884,-0.499455226262393,0.4798443298349843,-0.3010302436364507,-0.0989978299969196,-0.1000441868043027,-0.269423286549019,1.4007073011595887,-0.576386778797115,-0.0298625939782779,1817
0.1168375046533856,0.2981356478619009,-0.2264057554692841,-0.4343253746527557,-0.1031143182406146,-0.238971192742171,-0.1560350844309408,0.1744979700534286,0.829325507243746,-0.4279579876559166,5103
-0.1218320928009513,-0.1481354364695493,-0.2852599292446399,-0.1915378145873429,-0.2245507214296196,-0.2569277445300588,-0.3357674473627882,-0.0979929924146069,0.118200468423075,-0.2334341021088886,2836
1.4751025032146927,2.1686761502724474,0.7741151987117628,1.1604556571494653,0.7695811894227433,0.8686645280685885,1.164816844497736,-1.0517113610527316,-0.0967908223831742,-0.1972436117745578,14938
-0.4570453827012302,-0.5564260029855569,-0.1086974079185727,-0.4343253746527557,-0.3007057539379787,-0.3797883620261328,-0.4081428955232636,0.5832344137554819,0.0437804062209119,-0.2108150456499319,1049
-0.4246282191086779,-0.5564260029855569,-0.2264057554692841,-0.3343540263905269,-0.3233464392783017,-0.4043604855253476,-0.349036279525542,0.1744979700534286,0.5151074668346123,-0.3691484408626291,1061
1.768414131877437,0.2601551300464583,0.1855734609582057,-0.1010875471119931,-0.0578329475599687,-0.1217810652843773,-0.0269655352114263,0.0382524888194108,2.243306689084847,-0.5139104021999523,13919
0.021284729871845,-0.4709698379008111,-0.2852599292446399,-0.386719970718361,-0.2615991156228754,-0.3911293421026934,-0.4346805598487713,-0.2342384736486248,3.185960810312248,-0.5139104021999523,3675
-0.2456968008510966,0.1557087060539912,-0.2028640859591418,0.7034437793792765,0.0450792585324083,0.1040934545737894,0.2999302389800544,-0.3704839548826426,-0.6177312577983168,-0.0796245181879827,2542
-0.2878815814213176,-0.2620769899158769,-0.2852599292446399,-0.3676778091446032,-0.1586869095304983,-0.1992777624742086,-0.3128485554453043,-0.9154658798187136,-0.3035132173891832,0.0289469528150096,2244
0.766737932834205,-0.4424844495392291,1.6804694748522404,-0.0344399816038406,0.028613305557628,0.2278991537429102,-0.0366155949661563,-0.6429749173506781,-0.0554463433819724,0.2325184609456203,8046
0.2378710193766704,-0.5849113913471388,-0.2852599292446399,-0.4343253746527557,-0.3439288804967771,-0.4043604855253476,-0.4214117276860175,-0.3704839548826426,5.956040903392768,-0.2651007811514281,4945
-0.3815940805403989,-0.499455226262393,-0.2852599292446399,-0.3533961879642848,-0.2698320921102656,-0.3675023002765254,-0.3803989737284147,0.3107434512874463,0.1347382600235558,-0.3691484408626291,1313
-0.1505687050685851,0.6209700492931627,-0.2264057554692841,-0.0344399816038406,0.5863974625783122,0.2543614405882184,-0.0703908041077115,-0.2342384736486248,-0.6177312577983168,-0.2153388569417232,3214
-0.5231537468834221,-0.5849113913471388,-0.2852599292446399,-0.4343253746527557,-0.096939585875072,-0.3136326449128622,-0.3779864587897322,0.1744979700534286,-0.7169580074012011,-0.3601008182790464,483
-0.2122887195941432,0.4310674602159498,-0.2852599292446399,0.1988264976746932,-0.0866483652658343,0.0540041259023131,-0.3056110106292568,-0.6429749173506781,-0.6260001535985571,-0.0434340278536519,2306
-0.3742329778905617,-0.2620769899158769,0.8918235462624742,-0.4343253746527557,-0.2883562892068935,0.3082310959518817,-0.4129679254006287,0.0382524888194108,-0.8079158612038451,2.548709842342791,1634
-0.5036185129280849,-0.3000575077313195,-0.1204682426736439,-0.3057907840298901,-0.2965892656942837,-0.3892391787566,-0.3212923577306931,-0.3704839548826426,-0.1794797803855778,-0.5139104021999523,720
-0.4536479507089976,-0.4329893200853685,-0.2852599292446399,-0.3676778091446032,-0.168978130139736,-0.3542711568538713,-0.2911359209971617,0.5832344137554819,-0.1794797803855778,-0.4958151570327869,1073
-0.1007397025158409,0.1652038355078519,-0.2264057554692841,-0.3295934859970875,-0.1936770596019065,-0.2607080712222456,-0.3007859807518917,0.5832344137554819,0.4241496130319682,-0.3691484408626291,3566
-0.4951249329475035,1.5230073474099235,-0.2852599292446399,-0.1344113298660693,0.1130013145533772,0.385727793141713,0.503787751298727,-0.2342384736486248,-0.8988737150064889,0.7120424578755032,780
-0.040010605654684,-0.233591601554295,-0.2264057554692841,-0.4010015918986794,-0.3068804863035214,-0.3901842604296467,-0.3454175071175183,0.7194798949894997,3.491909954921141,-0.4822437231574128,3995
6.335695206768737,3.203645260743257,3.9522405825809703,2.398196159443726,1.815169203321295,2.6879467486835305,3.090003765566383,4.534353369541998,0.2422339054266804,1.8339476582397576,49034
-0.5387253101811547,-0.499455226262393,-0.2264057554692841,-0.3629172687511637,-0.313055218669064,-0.399635077160114,-0.4202054702166762,-0.3704839548826426,-0.4688911333939903,-0.432481798947708,392
1.831974422065454,1.190677816524801,0.456302660324842,-0.2010588953742219,0.3311751914692167,0.8648842013764017,1.291473878778568,1.94568922609566,0.0685870936216329,3.1232338764002927,17607
-0.5125367719076953,0.2316697416848763,0.0090109396321386,-0.0677637643579168,-0.0804736329002917,-0.1416277804183585,-0.0281717926807675,-0.0979929924146069,-0.8244536528043257,-0.4189103650723339,591
-0.4670961190115849,0.0512622820615241,-0.1675515816939284,-0.4343253746527557,-0.3439288804967771,-0.3911293421026934,-0.3876365185444623,-0.3704839548826426,-0.0554463433819724,-0.5139104021999523,812
-0.5092808995818058,-0.4234941906315079,-0.2852599292446399,-0.4010015918986794,-0.3192299510346066,-0.399635077160114,-0.3779864587897322,0.4469889325214641,-0.2456309467875005,-0.3872436860297945,564
0.6046521148714434,-0.5849113913471388,3.4343238533578404,2.0221134683620083,0.0389045261668657,1.1493537849634652,1.3517867522456308,-0.0979929924146069,-0.5598489871966342,1.5806142258994422,8549
-0.5441045775021894,-0.3095526371851801,-0.0616140688982881,-0.2391432185217376,-0.2595408715010279,-0.317412971605049,-0.2525356819782414,-0.7792203985846959,-0.7583024864024029,-0.4189103650723339,391
-0.2956673630701838,-0.5279406146239749,-0.2852599292446399,-0.3533961879642848,-0.2883562892068935,-0.3977449138140205,-0.3840177461364385,-0.9154658798187136,1.3006525678574463,-0.4505770441148733,1817
-0.5122536525750093,-0.5564260029855569,-0.2264057554692841,-0.2343826781282981,-0.2945310215724361,-0.3939645871218336,-0.3454175071175183,-0.7792203985846959,-0.3365888005901445,-0.5139104021999523,540
0.6638240554028272,1.3520950172404322,-0.2852599292446399,-0.0058767392432038,0.2756026001793331,0.252471277242125,-0.1777477188790834,-0.0979929924146069,-0.1546730929848566,0.074185065732923,7443
0.8719167649270713,-0.2905623782774589,-0.1440099121837861,-0.0534821431775984,-0.1257550035809376,-0.1529687604949192,-0.2706295440183603,-0.3704839548826426,1.2345014014555231,-0.2922436489021762,8663
